lat,lon,elev,temperature,moisture,vegetation_index
34.119279872368274,-118.29173386232269,139.49944033008916,24.654587675027585,58.37535803014311,0.4
34.12053777760161,-118.30164134312115,246.24456860370512,22.279686993177855,54.1773573013932,0.4222633189539046
34.118441606492794,-118.30362864866818,151.98944308261213,25.118053126197065,64.27206830847334,0.4
34.118237204626844,-118.29273831971882,172.11252993768355,22.289190876830606,53.49104171785871,0.4
34.115934818327204,-118.29167013995392,157.6821581752947,22.737925619465734,51.50219593561611,0.4
34.11474482214244,-118.28818040230199,138.05134885460674,27.209686748988968,57.17038919863126,0.4
34.12117772606363,-118.29916026413868,271.72501214456406,25.042192529910515,50.475779347299074,0.4
34.12120334445731,-118.29993165636994,286.078208272312,21.318291732232275,50.08303407822733,0.42810352447640276
34.119064811658184,-118.2922481537459,147.05368629093775,23.483394313042567,54.390007569360684,0.4
34.11671223832839,-118.3005247327352,166.1503594674769,25.340990070084555,49.79584941402816,0.4
34.1167936765969,-118.28931561081353,137.65680524860275,24.499268921616522,50.45120648472416,0.4
34.11980764543096,-118.29069015771498,141.1087535849858,22.130143062262352,69.7100976513212,0.4
34.121176882079624,-118.29884911347987,259.36682214832814,20.549579141230577,53.78078978878412,0.4
34.12109669139412,-118.29273344971196,140.28351547442384,26.29016306359591,57.67519232421668,0.4
34.12023900436686,-118.29266368539238,140.94514260429753,25.934640799374957,63.5551399496895,0.4
